Id,Label,timeset,d1,d2
3533,3533,,-3.790471,-38.444133
5091,5091,,-3.73869,-38.56968
4684,4684,,-3.799173,-38.58069
4272,4272,,-3.835248,-38.588076
3660,3660,,-3.766879,-38.585159
316,316,,-3.784924,-38.538186
4151,4151,,-3.795448,-38.493998
3418,3418,,-3.811524,-38.511142
4059,4059,,-3.817236,-38.577591
2327,2327,,-3.746449,-38.560261
4174,4174,,-3.816741,-38.52336
2551,2551,,-3.746199,-38.478112
894,894,,-3.83139,-38.581255
4177,4177,,-3.822099,-38.532646
5299,5299,,-3.730216,-38.531466
5983,5983,,-3.800172,-38.535624
3119,3119,,-3.808715,-38.536896
2102,2102,,-3.742663,-38.530079
955,955,,-3.721413,-38.55689
3416,3416,,-3.812001,-38.511111
2629,2629,,-3.792898,-38.445786
3674,3674,,-3.829162,-38.529294
4680,4680,,-3.787283,-38.484305
820,820,,-3.720256,-38.569552
6139,6139,,-3.763618,-38.541294
1302,1302,,-3.759095,-38.606716
346,346,,-3.788444,-38.528991
1395,1395,,-3.774048,-38.610299
3166,3166,,-3.802431,-38.479501
1392,1392,,-3.770603,-38.600097
200,200,,-3.78613,-38.566811
275,275,,-3.711158,-38.550576
79,79,,-3.706002,-38.563888
82,82,,-3.708091,-38.560486
3453,3453,,-3.817081,-38.47204
3393,3393,,-3.817624,-38.52686
1370,1370,,-3.769436,-38.604277
1386,1386,,-3.772453,-38.597893
6050,6050,,-3.845685,-38.524008
3528,3528,,-3.80255,-38.504145
4364,4364,,-3.79916,-38.605943
2648,2648,,-3.724661,-38.480602
981,981,,-3.721179,-38.541324
946,946,,-3.726407,-38.562988
2311,2311,,-3.74835,-38.565437
2109,2109,,-3.742859,-38.526206
1183,1183,,-3.843444,-38.565385
5178,5178,,-3.826624,-38.559105
3225,3225,,-3.780536,-38.503354
1216,1216,,-3.720611,-38.518814
2801,2801,,-3.755287,-38.555926
5789,5789,,-3.808517,-38.525282
5121,5121,,-3.811793,-38.494071
890,890,,-3.829695,-38.586234
3091,3091,,-3.8071,-38.553784
2573,2573,,-3.796893,-38.551025
4100,4100,,-3.824785,-38.58281
3217,3217,,-3.773634,-38.51327
2852,2852,,-3.755142,-38.528391
5134,5134,,-3.830658,-38.554792
5109,5109,,-3.784474,-38.573798
5135,5135,,-3.834459,-38.557149
352,352,,-3.786677,-38.526015
4183,4183,,-3.773378,-38.492366
3466,3466,,-3.785756,-38.627059
6238,6238,,-3.734344,-38.473721
3191,3191,,-3.80374,-38.451603
4687,4687,,-3.790872,-38.52974
4236,4236,,-3.795431,-38.578349
1499,1499,,-3.733937,-38.57983
4407,4407,,-3.73465,-38.521227
4702,4702,,-3.697588,-38.581531
2335,2335,,-3.751807,-38.567523
3686,3686,,-3.828279,-38.519426
4522,4522,,-3.757117,-38.564015
2461,2461,,-3.749728,-38.521196
1515,1515,,-3.73329,-38.569088
1923,1923,,-3.745366,-38.592159
282,282,,-3.716893,-38.546608
2238,2238,,-3.75422,-38.60284
1125,1125,,-3.834807,-38.55674
1888,1888,,-3.732425,-38.46101
1182,1182,,-3.841206,-38.562506
5701,5701,,-3.757457,-38.48336
1446,1446,,-3.729016,-38.597352
3357,3357,,-3.789432,-38.503339
1434,1434,,-3.729235,-38.603374
1455,1455,,-3.735964,-38.599722
4914,4914,,-3.742759,-38.552888
810,810,,-3.724916,-38.579199
51,51,,-3.703641,-38.576401
2442,2442,,-3.753551,-38.530302
2996,2996,,-3.768175,-38.512289
3248,3248,,-3.774811,-38.478136
4440,4440,,-3.774592,-38.593397
723,723,,-3.823519,-38.491287
907,907,,-3.828076,-38.559697
3768,3768,,-3.841423,-38.493191
362,362,,-3.785948,-38.517264
55,55,,-3.702053,-38.574072
2944,2944,,-3.766899,-38.537219
5641,5641,,-3.753568,-38.528099
2717,2717,,-3.758744,-38.58311
4803,4803,,-3.804084,-38.518248
5465,5465,,-3.710837,-38.593621
297,297,,-3.783695,-38.546923
4190,4190,,-3.77132,-38.479211
4199,4199,,-3.774155,-38.46284
2777,2777,,-3.763065,-38.570311
2483,2483,,-3.75158,-38.515159
2339,2339,,-3.750908,-38.562159
3321,3321,,-3.768277,-38.515388
88,88,,-3.707068,-38.558366
1826,1826,,-3.730308,-38.482921
602,602,,-3.81221,-38.559951
3456,3456,,-3.814167,-38.466133
1766,1766,,-3.728909,-38.511355
1366,1366,,-3.770266,-38.605918
4271,4271,,-3.835455,-38.588076
5644,5644,,-3.794598,-38.548802
2851,2851,,-3.75708,-38.531023
1665,1665,,-3.777383,-38.553119
4003,4003,,-3.813539,-38.560347
3348,3348,,-3.784841,-38.510674
4390,4390,,-3.757173,-38.533015
2922,2922,,-3.768746,-38.553225
160,160,,-3.715313,-38.5808
876,876,,-3.811105,-38.574356
6193,6193,,-3.730875,-38.503024
4281,4281,,-3.833829,-38.591171
1961,1961,,-3.785927,-38.597976
2854,2854,,-3.756245,-38.525989
608,608,,-3.81544,-38.558018
3640,3640,,-3.821507,-38.452294
5176,5176,,-3.813909,-38.520799
3854,3854,,-3.860498,-38.496648
673,673,,-3.823721,-38.558424
4331,4331,,-3.818763,-38.607797
3255,3255,,-3.775352,-38.472636
465,465,,-3.792801,-38.578171
3531,3531,,-3.806495,-38.508396
2677,2677,,-3.745691,-38.45119
5413,5413,,-3.800566,-38.50766
2328,2328,,-3.749621,-38.55914
3215,3215,,-3.776975,-38.515416
40,40,,-3.7077,-38.580824
2807,2807,,-3.754886,-38.551569
3540,3540,,-3.79609,-38.507201
1900,1900,,-3.739909,-38.594935
4971,4971,,-3.798642,-38.549506
5838,5838,,-3.817208,-38.588482
2833,2833,,-3.756466,-38.538686
3340,3340,,-3.772497,-38.473857
5140,5140,,-3.773486,-38.498586
1915,1915,,-3.744107,-38.596209
2641,2641,,-3.722836,-38.47655
3399,3399,,-3.814594,-38.534193
2019,2019,,-3.743919,-38.564624
944,944,,-3.726749,-38.561294
5107,5107,,-3.81563,-38.480706
5228,5228,,-3.751454,-38.534938
2337,2337,,-3.750476,-38.561005
1876,1876,,-3.732879,-38.47434
166,166,,-3.718431,-38.579025
249,249,,-3.71139,-38.558876
4128,4128,,-3.731295,-38.489808
3369,3369,,-3.810252,-38.540503
4235,4235,,-3.793337,-38.578273
4746,4746,,-3.822109,-38.511096
5311,5311,,-3.755662,-38.469569
5016,5016,,-3.770852,-38.550643
1577,1577,,-3.714071,-38.473231
4618,4618,,-3.82132,-38.595014
1887,1887,,-3.732604,-38.466846
4761,4761,,-3.891689,-38.517306
925,925,,-3.719932,-38.566658
4966,4966,,-3.801234,-38.548484
704,704,,-3.82331,-38.551388
3607,3607,,-3.818496,-38.523819
5794,5794,,-3.821673,-38.531573
3430,3430,,-3.81652,-38.496386
3421,3421,,-3.812471,-38.510212
132,132,,-3.716408,-38.596346
6002,6002,,-3.793016,-38.501499
416,416,,-3.792203,-38.599872
4899,4899,,-3.821362,-38.595322
1119,1119,,-3.828076,-38.556705
1237,1237,,-3.724365,-38.507424
2813,2813,,-3.762609,-38.554068
4798,4798,,-3.798069,-38.516863
4357,4357,,-3.741271,-38.529923
3374,3374,,-3.812639,-38.535895
5516,5516,,-3.823176,-38.477622
667,667,,-3.82027,-38.55962
377,377,,-3.785644,-38.495645
1909,1909,,-3.737147,-38.591123
916,916,,-3.83599,-38.558927
3049,3049,,-3.803281,-38.563299
2106,2106,,-3.743036,-38.527905
1790,1790,,-3.729885,-38.496216
5694,5694,,-3.72521,-38.572942
6261,6261,,-3.733451,-38.539908
3676,3676,,-3.829518,-38.526289
2780,2780,,-3.761344,-38.569282
6245,6245,,-3.803085,-38.53846
4655,4655,,-3.728387,-38.585718
2437,2437,,-3.75408,-38.533286
1110,1110,,-3.797939,-38.475838
2275,2275,,-3.749634,-38.579893
954,954,,-3.721824,-38.554701
5658,5658,,-3.841921,-38.482571
789,789,,-3.726377,-38.59255
1459,1459,,-3.732415,-38.594799
1908,1908,,-3.739313,-38.590597
4649,4649,,-3.746718,-38.589447
1423,1423,,-3.773125,-38.599441
5326,5326,,-3.864973,-38.506961
883,883,,-3.816055,-38.568513
5548,5548,,-3.724075,-38.513001
1335,1335,,-3.769383,-38.617148
807,807,,-3.726857,-38.579282
5018,5018,,-3.775206,-38.550658
5407,5407,,-3.850888,-38.499893
6136,6136,,-3.762854,-38.546496
1834,1834,,-3.733054,-38.489176
2705,2705,,-3.758594,-38.589036
3454,3454,,-3.816829,-38.471757
5613,5613,,-3.783993,-38.566141
3782,3782,,-3.840369,-38.48246
853,853,,-3.817262,-38.590369
3732,3732,,-3.831688,-38.462072
3017,3017,,-3.769689,-38.510542
2310,2310,,-3.747434,-38.5646
4194,4194,,-3.770454,-38.492224
4058,4058,,-3.817266,-38.579444
1822,1822,,-3.728236,-38.482111
5101,5101,,-3.791741,-38.552386
5546,5546,,-3.723799,-38.517588
396,396,,-3.788584,-38.469553
2399,2399,,-3.74641,-38.538037
1264,1264,,-3.724599,-38.482764
4676,4676,,-3.798025,-38.511209
626,626,,-3.824786,-38.578836
616,616,,-3.822906,-38.58656
6129,6129,,-3.822281,-38.55843
2712,2712,,-3.755743,-38.583601
1490,1490,,-3.734035,-38.588274
85,85,,-3.709257,-38.558361
5179,5179,,-3.824278,-38.558765
4373,4373,,-3.792854,-38.61014
3221,3221,,-3.778634,-38.506727
3817,3817,,-3.845611,-38.498209
4876,4876,,-3.848249,-38.496901
190,190,,-3.782871,-38.57151
3651,3651,,-3.823656,-38.455325
5442,5442,,-3.831459,-38.556028
1631,1631,,-3.779921,-38.573546
6130,6130,,-3.84389,-38.470651
1620,1620,,-3.774611,-38.569382
4417,4417,,-3.778544,-38.609559
210,210,,-3.786318,-38.561314
1845,1845,,-3.732674,-38.480158
5590,5590,,-3.84828,-38.517097
3804,3804,,-3.849495,-38.512833
2038,2038,,-3.739599,-38.55478
5681,5681,,-3.834885,-38.510979
534,534,,-3.80724,-38.604773
309,309,,-3.784787,-38.543707
3866,3866,,-3.867891,-38.496752
5721,5721,,-3.784231,-38.621341
5751,5751,,-3.856639,-38.492082
3457,3457,,-3.814865,-38.467586
3182,3182,,-3.802448,-38.458539
47,47,,-3.702658,-38.5783
5019,5019,,-3.795796,-38.543874
1640,1640,,-3.776972,-38.567672
5080,5080,,-3.860282,-38.496604
5998,5998,,-3.79633,-38.500256
4173,4173,,-3.816929,-38.523486
2761,2761,,-3.757581,-38.57036
1184,1184,,-3.837091,-38.554433
3923,3923,,-3.888255,-38.509143
3922,3922,,-3.887657,-38.509802
5233,5233,,-3.702279,-38.59091
3781,3781,,-3.838671,-38.481597
4817,4817,,-3.746223,-38.479801
4530,4530,,-3.807521,-38.462601
4001,4001,,-3.810551,-38.462454
3179,3179,,-3.805302,-38.460039
5088,5088,,-3.755116,-38.446208
1894,1894,,-3.731691,-38.459295
3233,3233,,-3.775281,-38.50102
5767,5767,,-3.826863,-38.62618
435,435,,-3.799141,-38.596499
1943,1943,,-3.78382,-38.604203
4116,4116,,-3.829914,-38.59163
4099,4099,,-3.823144,-38.584146
434,434,,-3.798509,-38.595886
3673,3673,,-3.828413,-38.530869
793,793,,-3.72048,-38.58839
151,151,,-3.717892,-38.582987
288,288,,-3.786443,-38.554805
4113,4113,,-3.833308,-38.586973
3695,3695,,-3.832789,-38.523644
382,382,,-3.789594,-38.49996
371,371,,-3.782059,-38.497907
851,851,,-3.816371,-38.590569
607,607,,-3.817477,-38.557264
5480,5480,,-3.832225,-38.571813
1433,1433,,-3.729314,-38.603483
3870,3870,,-3.866812,-38.491362
743,743,,-3.821469,-38.476457
3297,3297,,-3.763007,-38.494304
1106,1106,,-3.791372,-38.473893
5182,5182,,-3.82753,-38.579975
5062,5062,,-3.845449,-38.480545
4156,4156,,-3.764821,-38.589026
3809,3809,,-3.850269,-38.504467
1211,1211,,-3.723065,-38.522168
1862,1862,,-3.731025,-38.472827
5547,5547,,-3.723916,-38.515477
4316,4316,,-3.746331,-38.480906
4872,4872,,-3.8197,-38.524544
2846,2846,,-3.755893,-38.534001
4211,4211,,-3.790818,-38.581031
2503,2503,,-3.746038,-38.504705
4186,4186,,-3.773789,-38.484716
4948,4948,,-3.817192,-38.489769
2697,2697,,-3.756217,-38.593206
123,123,,-3.716229,-38.598003
1587,1587,,-3.714887,-38.465634
2635,2635,,-3.722777,-38.480088
2271,2271,,-3.748631,-38.586047
2468,2468,,-3.749376,-38.516757
4833,4833,,-3.766998,-38.548442
3543,3543,,-3.793713,-38.508267
5218,5218,,-3.8204,-38.52085
3396,3396,,-3.817028,-38.529455
1410,1410,,-3.779104,-38.607193
1545,1545,,-3.776712,-38.587963
1944,1944,,-3.784205,-38.602571
1364,1364,,-3.770081,-38.605945
5053,5053,,-3.713692,-38.602203
771,771,,-3.721444,-38.596403
4565,4565,,-3.836283,-38.573162
5303,5303,,-3.730512,-38.526039
4060,4060,,-3.815472,-38.578698
827,827,,-3.810771,-38.607682
3487,3487,,-3.797618,-38.450825
3180,3180,,-3.803349,-38.458142
3190,3190,,-3.803829,-38.451504
943,943,,-3.726446,-38.561158
321,321,,-3.782341,-38.538005
6237,6237,,-3.73535,-38.470257
4992,4992,,-3.754797,-38.561848
6278,6278,,-3.727429,-38.60283
4657,4657,,-3.727592,-38.588925
5322,5322,,-3.864885,-38.50938
3787,3787,,-3.843554,-38.482543
1450,1450,,-3.731864,-38.595892
3316,3316,,-3.766166,-38.515426
4329,4329,,-3.817168,-38.602048
4335,4335,,-3.816514,-38.605563
5367,5367,,-3.833859,-38.610573
531,531,,-3.808333,-38.607905
349,349,,-3.789242,-38.526651
3824,3824,,-3.852695,-38.497515
4366,4366,,-3.797777,-38.609991
3789,3789,,-3.844618,-38.472734
3834,3834,,-3.847219,-38.475297
4747,4747,,-3.841097,-38.484861
1895,1895,,-3.732324,-38.458477
1376,1376,,-3.770815,-38.601813
1896,1896,,-3.732721,-38.4581
857,857,,-3.811656,-38.58331
2586,2586,,-3.791237,-38.549252
4240,4240,,-3.800674,-38.582626
1092,1092,,-3.798236,-38.612182
4362,4362,,-3.800011,-38.605798
4592,4592,,-3.79741,-38.469756
5162,5162,,-3.834744,-38.571144
1821,1821,,-3.730334,-38.48503
2229,2229,,-3.741651,-38.453233
4871,4871,,-3.82079,-38.52545
619,619,,-3.825485,-38.588763
1885,1885,,-3.734735,-38.469443
1443,1443,,-3.731335,-38.597678
2554,2554,,-3.745938,-38.476278
3414,3414,,-3.813965,-38.520527
3508,3508,,-3.722155,-38.530062
3468,3468,,-3.785754,-38.623571
5106,5106,,-3.817414,-38.478548
2763,2763,,-3.758841,-38.571151
1812,1812,,-3.728682,-38.491539
3955,3955,,-3.795222,-38.586964
5764,5764,,-3.775303,-38.590226
3886,3886,,-3.847267,-38.470131
162,162,,-3.715739,-38.579633
6089,6089,,-3.833415,-38.477028
5761,5761,,-3.885435,-38.524406
5103,5103,,-3.727636,-38.469721
4656,4656,,-3.72771,-38.58789
1404,1404,,-3.774881,-38.604171
529,529,,-3.8022,-38.603397
487,487,,-3.797162,-38.566062
597,597,,-3.806043,-38.568137
5928,5928,,-3.834264,-38.58727
2814,2814,,-3.762986,-38.554511
5327,5327,,-3.863468,-38.505626
3475,3475,,-3.79808,-38.627694
4046,4046,,-3.808204,-38.630159
5718,5718,,-3.787508,-38.610471
2940,2940,,-3.765969,-38.541417
342,342,,-3.785179,-38.525791
429,429,,-3.800094,-38.597806
664,664,,-3.818801,-38.562699
5668,5668,,-3.816782,-38.530796
4802,4802,,-3.803188,-38.519274
2591,2591,,-3.794878,-38.550411
1934,1934,,-3.789865,-38.615136
4773,4773,,-3.723536,-38.567936
3261,3261,,-3.772957,-38.469736
2638,2638,,-3.721013,-38.477814
4569,4569,,-3.838709,-38.576757
411,411,,-3.799355,-38.603514
2073,2073,,-3.745515,-38.535901
209,209,,-3.785782,-38.56154
204,204,,-3.783614,-38.562709
769,769,,-3.721911,-38.59482
4009,4009,,-3.823345,-38.628529
1224,1224,,-3.726763,-38.520507
4209,4209,,-3.831786,-38.461876
74,74,,-3.709303,-38.56533
1504,1504,,-3.729514,-38.574235
4880,4880,,-3.72208,-38.542902
4346,4346,,-3.746405,-38.491337
2020,2020,,-3.742573,-38.56601
4208,4208,,-3.82963,-38.464522
3659,3659,,-3.765684,-38.588852
3682,3682,,-3.830042,-38.521394
3654,3654,,-3.765382,-38.58662
1356,1356,,-3.766615,-38.606238
1334,1334,,-3.772009,-38.618861
4829,4829,,-3.814716,-38.492539
5807,5807,,-3.795026,-38.615785
4416,4416,,-3.785879,-38.623685
5136,5136,,-3.825294,-38.553851
5158,5158,,-3.831553,-38.56807
414,414,,-3.795188,-38.599052
3401,3401,,-3.814998,-38.535077
2992,2992,,-3.767244,-38.530134
2947,2947,,-3.766018,-38.536572
5440,5440,,-3.770676,-38.534216
577,577,,-3.805779,-38.581682
5528,5528,,-3.80328,-38.475076
5522,5522,,-3.814356,-38.474347
491,491,,-3.797695,-38.564029
4109,4109,,-3.829599,-38.583879
2609,2609,,-3.793498,-38.498071
4928,4928,,-3.7704,-38.494898
380,380,,-3.788234,-38.499996
4564,4564,,-3.837368,-38.571802
2639,2639,,-3.720061,-38.476191
4104,4104,,-3.825406,-38.588947
2924,2924,,-3.770449,-38.551797
2913,2913,,-3.765938,-38.546765
4002,4002,,-3.810497,-38.462355
2649,2649,,-3.726507,-38.477647
3927,3927,,-3.889435,-38.511873
5563,5563,,-3.813785,-38.449856
3647,3647,,-3.82455,-38.459078
936,936,,-3.727419,-38.565994
415,415,,-3.794631,-38.600509
5024,5024,,-3.787983,-38.501353
2274,2274,,-3.749832,-38.57953
1875,1875,,-3.732908,-38.473947
1796,1796,,-3.728277,-38.49282
5704,5704,,-3.797618,-38.566347
5027,5027,,-3.784583,-38.499011
462,462,,-3.796262,-38.583898
4224,4224,,-3.796473,-38.580998
5305,5305,,-3.729115,-38.522394
6147,6147,,-3.724622,-38.505794
3164,3164,,-3.805123,-38.488508
3167,3167,,-3.802416,-38.479277
4524,4524,,-3.755013,-38.562684
3067,3067,,-3.800354,-38.552078
5388,5388,,-3.737108,-38.472849
5854,5854,,-3.716698,-38.577284
2250,2250,,-3.754353,-38.597331
3070,3070,,-3.801295,-38.549452
2656,2656,,-3.749322,-38.467475
632,632,,-3.790984,-38.488582
6239,6239,,-3.733092,-38.477789
6246,6246,,-3.809499,-38.603026
2722,2722,,-3.756719,-38.582021
813,813,,-3.724713,-38.58199
3341,3341,,-3.771762,-38.472313
2758,2758,,-3.755915,-38.56916
1283,1283,,-3.726859,-38.461297
56,56,,-3.702163,-38.573516
2404,2404,,-3.751884,-38.544713
493,493,,-3.795211,-38.533023
4708,4708,,-3.697831,-38.578513
5749,5749,,-3.849893,-38.492523
1823,1823,,-3.728382,-38.482258
660,660,,-3.820939,-38.5634
1311,1311,,-3.762796,-38.609134
1579,1579,,-3.714393,-38.471319
681,681,,-3.825954,-38.562966
3815,3815,,-3.847945,-38.494693
2047,2047,,-3.744385,-38.553962
4533,4533,,-3.802001,-38.465751
4704,4704,,-3.695533,-38.584351
3529,3529,,-3.802757,-38.503518
80,80,,-3.707836,-38.561089
3292,3292,,-3.759375,-38.504409
4563,4563,,-3.837138,-38.571981
6227,6227,,-3.750582,-38.583819
2817,2817,,-3.761346,-38.552945
4870,4870,,-3.821145,-38.525444
3007,3007,,-3.766946,-38.509222
4929,4929,,-3.769769,-38.496576
3563,3563,,-3.810022,-38.432111
732,732,,-3.823955,-38.487845
4942,4942,,-3.788874,-38.473051
3039,3039,,-3.800086,-38.565209
1123,1123,,-3.83334,-38.556288
313,313,,-3.786109,-38.539341
627,627,,-3.79678,-38.489237
4709,4709,,-3.700383,-38.581616
3658,3658,,-3.767239,-38.589694
2203,2203,,-3.74231,-38.484127
240,240,,-3.715147,-38.57162
867,867,,-3.818058,-38.588958
3665,3665,,-3.770945,-38.579451
4698,4698,,-3.714021,-38.59679
3610,3610,,-3.825629,-38.521432
5324,5324,,-3.864899,-38.508406
4296,4296,,-3.769878,-38.541576
3933,3933,,-3.885408,-38.50985
5519,5519,,-3.81989,-38.475512
3362,3362,,-3.790112,-38.509937
1043,1043,,-3.776964,-38.620267
1464,1464,,-3.734954,-38.591363
2603,2603,,-3.799171,-38.545187
4965,4965,,-3.801113,-38.548622
436,436,,-3.796187,-38.595764
5441,5441,,-3.771163,-38.534655
830,830,,-3.815653,-38.604372
3360,3360,,-3.787988,-38.510448
413,413,,-3.795596,-38.59756
5537,5537,,-3.798501,-38.55598
5734,5734,,-3.793258,-38.595757
3603,3603,,-3.821165,-38.531305
3611,3611,,-3.824552,-38.521202
3334,3334,,-3.77153,-38.484474
5570,5570,,-3.832166,-38.518139
3415,3415,,-3.81656,-38.521118
5383,5383,,-3.819164,-38.517217
4159,4159,,-3.770982,-38.577843
4556,4556,,-3.773448,-38.500442
4857,4857,,-3.796276,-38.506536
3409,3409,,-3.811378,-38.519789
3198,3198,,-3.810094,-38.553717
268,268,,-3.715573,-38.560358
4197,4197,,-3.772615,-38.492907
390,390,,-3.78671,-38.490827
1708,1708,,-3.731388,-38.527957
3160,3160,,-3.801279,-38.488292
2718,2718,,-3.758346,-38.579945
2037,2037,,-3.745382,-38.560896
4069,4069,,-3.745476,-38.56214
5424,5424,,-3.754882,-38.559923
1317,1317,,-3.763867,-38.606888
1465,1465,,-3.73535,-38.591718
4794,4794,,-3.783598,-38.572189
815,815,,-3.726733,-38.582251
3123,3123,,-3.803833,-38.532519
3004,3004,,-3.765928,-38.509091
1388,1388,,-3.770572,-38.597528
4855,4855,,-3.708697,-38.558403
1320,1320,,-3.762969,-38.600645
3614,3614,,-3.824779,-38.519729
676,676,,-3.82498,-38.559617
1282,1282,,-3.726666,-38.464109
3504,3504,,-3.722638,-38.529926
1399,1399,,-3.77517,-38.605523
2132,2132,,-3.739931,-38.509416
4215,4215,,-3.796807,-38.586556
5429,5429,,-3.765833,-38.53706
5217,5217,,-3.756093,-38.504206
4382,4382,,-3.754336,-38.545728
3760,3760,,-3.841662,-38.517719
6262,6262,,-3.73306,-38.54137
3092,3092,,-3.806883,-38.554039
2514,2514,,-3.751986,-38.506599
1373,1373,,-3.770957,-38.603621
5781,5781,,-3.743832,-38.522411
3188,3188,,-3.805232,-38.451424
3535,3535,,-3.787546,-38.441798
6213,6213,,-3.779386,-38.433444
5063,5063,,-3.83589,-38.525259
5835,5835,,-3.762698,-38.613998
5860,5860,,-3.71191,-38.599367
3200,3200,,-3.811573,-38.555441
5530,5530,,-3.800786,-38.475315
4572,4572,,-3.837882,-38.579897
3642,3642,,-3.819964,-38.451494
5491,5491,,-3.850136,-38.48586
3240,3240,,-3.774731,-38.488086
3698,3698,,-3.835328,-38.518241
5582,5582,,-3.840248,-38.579748
1314,1314,,-3.7616,-38.609202
325,325,,-3.787943,-38.53918
1228,1228,,-3.72574,-38.515836
882,882,,-3.815918,-38.569408
5695,5695,,-3.724785,-38.574818
474,474,,-3.79703,-38.570202
3575,3575,,-3.825864,-38.538979
59,59,,-3.703232,-38.570698
812,812,,-3.723765,-38.579024
1771,1771,,-3.72763,-38.510137
4989,4989,,-3.75579,-38.559365
4231,4231,,-3.801937,-38.575522
3470,3470,,-3.798661,-38.622652
3282,3282,,-3.755937,-38.512663
4673,4673,,-3.795754,-38.531052
5770,5770,,-3.822283,-38.629633
567,567,,-3.806975,-38.587501
3972,3972,,-3.717866,-38.538765
687,687,,-3.822596,-38.55525
4912,4912,,-3.740682,-38.548949
532,532,,-3.80824,-38.608384
1982,1982,,-3.745423,-38.586665
5551,5551,,-3.732824,-38.572675
5174,5174,,-3.760435,-38.492468
1402,1402,,-3.775016,-38.604213
2364,2364,,-3.745758,-38.552471
1142,1142,,-3.833245,-38.486967
5072,5072,,-3.787552,-38.623275
5937,5937,,-3.76234,-38.600883
2489,2489,,-3.754155,-38.516615
1697,1697,,-3.729617,-38.531539
1576,1576,,-3.71421,-38.473815
172,172,,-3.782411,-38.585238
5524,5524,,-3.809838,-38.474535
4349,4349,,-3.727576,-38.494981
1180,1180,,-3.843297,-38.563935
1666,1666,,-3.777635,-38.548166
6254,6254,,-3.744823,-38.538644
3844,3844,,-3.857619,-38.50125
3932,3932,,-3.88416,-38.509671
3896,3896,,-3.749267,-38.510459
5541,5541,,-3.812985,-38.500685
4376,4376,,-3.799046,-38.600489
1951,1951,,-3.788295,-38.608178
5185,5185,,-3.776357,-38.489919
1451,1451,,-3.731665,-38.596238
5771,5771,,-3.822606,-38.629633
698,698,,-3.824641,-38.554585
5051,5051,,-3.748485,-38.554002
823,823,,-3.722299,-38.571117
3157,3157,,-3.809636,-38.521941
3630,3630,,-3.823693,-38.50809
921,921,,-3.833969,-38.565596
1387,1387,,-3.770388,-38.597643
4973,4973,,-3.807891,-38.55187
5773,5773,,-3.819299,-38.632151
4245,4245,,-3.703861,-38.59007
341,341,,-3.784929,-38.527191
3165,3165,,-3.805184,-38.488448
1158,1158,,-3.834651,-38.47798
460,460,,-3.795416,-38.585181
3574,3574,,-3.825262,-38.541665
1886,1886,,-3.732592,-38.466571
1482,1482,,-3.730149,-38.58068
3890,3890,,-3.88108,-38.504354
3757,3757,,-3.841777,-38.521774
1267,1267,,-3.724772,-38.482226
3633,3633,,-3.827084,-38.507874
5664,5664,,-3.824904,-38.570612
179,179,,-3.786925,-38.584112
4568,4568,,-3.83758,-38.574038
1168,1168,,-3.838827,-38.561805
5054,5054,,-3.77532,-38.607244
216,216,,-3.788407,-38.565107
5585,5585,,-3.84251,-38.571366
5620,5620,,-3.701189,-38.571635
2329,2329,,-3.749715,-38.559123
5439,5439,,-3.768314,-38.533053
6232,6232,,-3.763841,-38.604204
2888,2888,,-3.771866,-38.576195
5425,5425,,-3.754929,-38.560201
1462,1462,,-3.732391,-38.590425
4130,4130,,-3.713045,-38.600174
3577,3577,,-3.823658,-38.537218
4085,4085,,-3.832861,-38.551821
4262,4262,,-3.728911,-38.495902
2700,2700,,-3.761521,-38.598628
2351,2351,,-3.751792,-38.557583
280,280,,-3.711779,-38.548927
5117,5117,,-3.798991,-38.570891
4497,4497,,-3.727831,-38.494611
4762,4762,,-3.867064,-38.520287
1680,1680,,-3.767845,-38.612218
5100,5100,,-3.79181,-38.552513
1038,1038,,-3.781867,-38.622144
6124,6124,,-3.770616,-38.570277
2216,2216,,-3.742636,-38.478952
782,782,,-3.726207,-38.597885
4438,4438,,-3.775292,-38.593486
2510,2510,,-3.750468,-38.510502
2535,2535,,-3.745458,-38.496543
5394,5394,,-3.849975,-38.502472
5628,5628,,-3.696741,-38.578634
3324,3324,,-3.770136,-38.514002
3724,3724,,-3.824854,-38.460887
5511,5511,,-3.747696,-38.47389
4496,4496,,-3.766875,-38.494064
6225,6225,,-3.762585,-38.613966
331,331,,-3.786312,-38.539334
923,923,,-3.834319,-38.567058
383,383,,-3.788738,-38.499116
2248,2248,,-3.747412,-38.591682
2463,2463,,-3.749865,-38.517892
4487,4487,,-3.760985,-38.591488
3973,3973,,-3.723629,-38.589279
244,244,,-3.710451,-38.561778
714,714,,-3.81892,-38.49022
4010,4010,,-3.821836,-38.62964
1749,1749,,-3.727901,-38.51439
4689,4689,,-3.792565,-38.531093
90,90,,-3.706457,-38.55984
4232,4232,,-3.801997,-38.575824
696,696,,-3.824967,-38.555613
4298,4298,,-3.828018,-38.554814
2951,2951,,-3.767896,-38.53572
2647,2647,,-3.726278,-38.478274
218,218,,-3.789177,-38.561106
3047,3047,,-3.801485,-38.563094
374,374,,-3.784899,-38.496672
5398,5398,,-3.794081,-38.539615
699,699,,-3.825222,-38.553974
5214,5214,,-3.736073,-38.456273
3429,3429,,-3.81566,-38.494645
2679,2679,,-3.748474,-38.449509
3838,3838,,-3.845781,-38.473239
5003,5003,,-3.72254,-38.530209
2301,2301,,-3.752764,-38.571735
